    ,Location,Technology      ,Tweet                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,Sentiment_Score
1484,FL      ,IOS             ,"Redesigned AI-powered Google News is launched for over 120 countries, starts with iOS https://t.co/KGGOhvoQgH #ai"                                                                                                                                                                                                                                                                                                                                                                                      ,0
1485,FL      ,IOS             ,@425suzanne Have you played Among The Stars on iOS yet? Worth buying? I\u2019m reading it\u2019s quite buggy. \u2639\ufe0f                                                                                                                                                                                                                                                                                                                                                                               ,1
1486,FL      ,IOS             ,"RT @ecoParq: Si deseas realizar el pago de parqu\u00edmetros desde tu celular, en las colonias Noche Buena, Extremadura Insurgentes, Insurgentes\u2026"                                                                                                                                                                                                                                                                                                                                                 ,0
1487,FL      ,IOS             ,Mario Ft. Nicki Minaj - Somebody Else (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                                                                                                                                                                                                                                                                                                                                   ,0
1488,FL      ,IOS             ,"RT @anil1anil1: \u2764\ufe0f Rovinj, Croatia \ud83c\udded\ud83c\uddf7\n\nBook Cheap Flights https://t.co/TXtx9hdau4 Hotels https://t.co/3pVrpJmd9c\nApp \u2708\ufe0f Android https://t.c\u2026"                                                                                                                                                                                                                                                                                                         ,1
1489,FL      ,IOS             ,"RT @txtechkathy: Dallas IT connections! I have a client that has an immediate need for the following contract roles, please contact me if y\u2026"                                                                                                                                                                                                                                                                                                                                                      ,0
1490,FL      ,IOS             ,"RT @txtechkathy: Dallas IT connections! I have a client that has an immediate need for the following contract roles, please contact me if y\u2026"                                                                                                                                                                                                                                                                                                                                                      ,0
1491,FL      ,IOS             ,#Podcast \ud83d\udcfb\n\u00a1Ya puedes suscribirte al podcast de ESTO en Radio!\nLea la nota en \u27a1 https://t.co/4W1K53AQTl https://t.co/MHA3fXmLSr                                                                                                                                                                                                                                                                                                                                                   ,0
1492,FL      ,IOS             ,"@iOS_App_Dev Nope, rejected from both programs. Stuck with uOttawa now"                                                                                                                                                                                                                                                                                                                                                                                                                                 ,0
1493,FL      ,IOS             ,"@iOS_App_Dev you can't, it's nearly impossible"                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,0
1494,FL      ,IOS             ,"Problem, 2 Chainz - My Squad (Rmx) Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid"                                                                                                                                                                                                                                                                                                                                                                                                     ,0
1495,FL      ,IOS             ,"RT @ChilangoCom: Estos son los mejores juegos para iOS y Android, \u00bfya los tienen? https://t.co/C8jk8BJHMc https://t.co/ONpAd4S4Us"                                                                                                                                                                                                                                                                                                                                                                 ,0
1496,FL      ,IOS             ,"\u2764\ufe0f Rovinj, Croatia \ud83c\udded\ud83c\uddf7\n\nBook Cheap Flights https://t.co/TXtx9hdau4 Hotels https://t.co/3pVrpJmd9c\nApp \u2708\ufe0f Android\u2026 https://t.co/0YVC4tBgj9"                                                                                                                                                                                                                                                                                                             ,1
1497,FL      ,IOS             ,\u3010The Cat of Happiness\u3011\u3000 #TheCatofHappiness \n\u3010iOS\u3011https://t.co/2UIBxUfsYJ\n\u3010Android\u3011https://t.co/XX5NNvwb04 https://t.co/2u8cd6PFvt                                                                                                                                                                                                                                                                                                                                   ,0
1498,FL      ,IOS             ,"RT @MedleyStudios: As some of you may know already from the iOS ver, you can choose to play with \classic\"" left/right swap controls. We've\u2026"""                                                                                                                                                                                                                                                                                                                                                   ,0
1499,FL      ,IOS             ,Why Are #iOSmobileApplications Better? | #BluEnt\nTo Know More Click Here: https://t.co/gHxWrPr27Q \n#AppDevelopment\u2026 https://t.co/ogfMH6lrnn                                                                                                                                                                                                                                                                                                                                                       ,1
1500,FL      ,IOS             ,Apple Seeds Sixth Beta of iOS 11.4 to Developers [Update: Public Beta Available]\nhttps://t.co/OBaUk46GUx                                                                                                                                                                                                                                                                                                                                                                                                ,0
1501,FL      ,IOS             ,Descarga a tu celular la app de Hotel Riazor y reserva con la tarifa exclusiva que tenemos para ti. \nIOS:\u2026 https://t.co/7crL9El5Em                                                                                                                                                                                                                                                                                                                                                                 ,0
1502,FL      ,IOS             ,Case (Ft Foxy brown &amp; Mary J Blige)   - Touch Me Tease Me  -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                                                                                                                                                                                                                                                                                                                 ,0
1503,FL      ,IOS             ,"I'm almost home. May 17, 2018 at 07:58PM via iOS Location https://t.co/J2t1gL9ncl."                                                                                                                                                                                                                                                                                                                                                                                                                     ,0
1504,FL      ,IOS             ,Wu Tang -  - Lesson Learn'd (feat. Inspektah Deck &amp; Redman) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid                                                                                                                                                                                                                                                                                                                                                                                ,0
1505,FL      ,IOS             ,Apple lanza la sexta beta de iOS 11.4 para desarrolladores\nhttps://t.co/PTdIAxkumj                                                                                                                                                                                                                                                                                                                                                                                                                      ,0
1506,FL      ,IOS             ,"exited Philly May 17, 2018 at 07:56PM via iOS Location https://t.co/WOLXz30SS0"                                                                                                                                                                                                                                                                                                                                                                                                                         ,0
1507,FL      ,IOS             ,RT @BaytechHs1: \ud83d\udcb0Vuelven los sorteos \ud83d\udd1b\ud83d\ude31\ud83d\udcb8\nTARJETA DE 300$MX  IOS O PLAY STORE TERMINA 25 DE JUNIO \nREQUISITOS DAR RT Y\nSEGUIR A @AztekWarrio\u2026                                                                                                                                                                                                                                                                                                         ,0
1508,FL      ,IOS             ,"\Google Chrome for iPhone and iPad: Everything you need to know!\""  https://t.co/jrJqKnIBLC #mac+ ios #feedly"""                                                                                                                                                                                                                                                                                                                                                                                       ,0
1509,FL      ,IOS             ,#NowPlaying Usher - Nice and Slow #on\n#MelloRadio\n\nGet FREE App For iOS/Android Devices!                                                                                                                                                                                                                                                                                                                                                                                                              ,1
1510,FL      ,IOS             ,.@AkasenTheRed I was curious so I did the same for Firefox and Chrome on iOS. lol https://t.co/jknF88jn4H                                                                                                                                                                                                                                                                                                                                                                                                ,1
1511,FL      ,IOS             ,@CountrySass1215 @dieuestbon777 @PatriotWilliam2 @Don_Deplorable @TrumpsVillain @PaulGMcC1967Gul @WandaIsBack\u2026 https://t.co/nNOeVQgLp3                                                                                                                                                                                                                                                                                                                                                              ,0
1512,FL      ,IOS             ,"Positive K, Big Daddy Kane - Night Shift (Club) -INDEPENDENT ARTIST Download the app on IOS &amp; Adnroid"                                                                                                                                                                                                                                                                                                                                                                                              ,0
1513,FL      ,IOS             ,If you want to continue your tweet in a new line press the \u201c123\u201d button for the \u201creturn\u201d option\nSi quieren continua\u2026 https://t.co/Szcooe7pQC                                                                                                                                                                                                                                                                                                                                   ,1
1514,FL      ,IOS             ,RT @JulieIskow: Lego takes another step into the digital age with the introduction of its  Powered Up Platform. These Lego and Duplo sets w\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
1515,FL      ,IOS             ,I liked a @YouTube video https://t.co/bGRayURapi iOS 11.4 Review! Should You Update?                                                                                                                                                                                                                                                                                                                                                                                                                     ,1
1516,FL      ,IOS             ,RT @_ryannystrom: Incredible. Win95 iOS UI components.\n\nhttps://t.co/9PqdLBH0xp https://t.co/zGMXaSvB2u                                                                                                                                                                                                                                                                                                                                                                                                ,1
1517,FL      ,IOS             ,"entered Philly May 17, 2018 at 07:49PM via iOS Location https://t.co/WOLXz30SS0"                                                                                                                                                                                                                                                                                                                                                                                                                        ,0
1518,FL      ,IOS             ,RT @MixMxOficial: Descarga la aplicaci\u00f3n\ud83d\udcf1de Grupo ACIR y escucha MIX FM en todas partes:\n\nAndroid: https://t.co/gjocab5tC4\niOS: https://t.c\u2026                                                                                                                                                                                                                                                                                                                                     ,0
1519,FL      ,IOS             ,"RT @ecoParq: Si deseas realizar el pago de parqu\u00edmetros desde tu celular, en las colonias Polanco, Anzures, Lomas y Roma-Condesa, instala l\u2026"                                                                                                                                                                                                                                                                                                                                                 ,0
1520,FL      ,IOS             ,Someone play on iOS games &amp; whoever smokes let\u2019s match? (:                                                                                                                                                                                                                                                                                                                                                                                                                                      ,0
1521,FL      ,IOS             ,"RT @ecoParq: Si deseas realizar el pago de parqu\u00edmetros desde tu celular, en las colonias Polanco, Anzures, Lomas y Roma-Condesa, instala l\u2026"                                                                                                                                                                                                                                                                                                                                                 ,0
1522,FL      ,IOS             ,"@RienMacDonald Due to app restrictions, we don\u2019t have our store in the app. See steps here on how to purchase using\u2026 https://t.co/01Yk6L8ML9"                                                                                                                                                                                                                                                                                                                                                 ,0
1523,FL      ,IOS             ,https://t.co/wOOv2UbfoC\ud83d\udce1\ud83c\uddfb\ud83c\uddea\u2705\ud83c\udf81Opera VPN ILIMITADO y GRATUITO\ud83c\udf81\u2705\ud83c\uddfb\ud83c\uddea\ud83d\udce1 iOs (iPhone) y Android \ud83d\udc49\u00a0https://t.co/a1yeYi9f5G \ud83d\udce2                                                                                                                                                                                                                                                          ,0
1524,FL      ,IOS             ,RT @_ryannystrom: Incredible. Win95 iOS UI components.\n\nhttps://t.co/9PqdLBH0xp https://t.co/zGMXaSvB2u                                                                                                                                                                                                                                                                                                                                                                                                ,1
1525,FL      ,IOS             ,Love Signal: D-Mate And\u25b6 https://t.co/WuWcsMOM0l IOS\u25b6 https://t.co/6m8en2em1Q #DMate #Day7 https://t.co/5woukmuZCJ                                                                                                                                                                                                                                                                                                                                                                             ,1
1526,FL      ,IOS             ,RT @SoccerPulseApp: HSV Expanded Game: Wide Areas to Counter Attack\nTrack training like this and more with @SoccerPulseApp \nDownload for iO\u2026                                                                                                                                                                                                                                                                                                                                                      ,0
1527,FL      ,IOS             ,@TheVinnette https://t.co/VmVhFOhK7W                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,0
1528,FL      ,IOS             ,@coolstarorg Its 2025 IOS and Android have merged \ud83d\ude01                                                                                                                                                                                                                                                                                                                                                                                                                                           ,0
1529,FL      ,IOS             ,"iOS Developer- Birmingham, AL https://t.co/zCb2EZmOxD"                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0
1530,FL      ,IOS             ,I'm using Instagram ++ ++ for iOS by @unlimapps to add new features to Instagram ++! https://t.co/YiVPiEaOsk                                                                                                                                                                                                                                                                                                                                                                                             ,1
1531,FL      ,IOS             ,@Ryan_Kinney11 @MKNewsom @RachaelBL @shannon_last @c_haberman @SwedeAbroad @woodbridge36 @SykesCharlie\u2026 https://t.co/Iza6piT62X                                                                                                                                                                                                                                                                                                                                                                     ,0
1532,FL      ,IOS             ,Take a look at this puzzle I completed on Jigsaw Puzzle! Tap to play! https://t.co/Cpi9RpYnYW                                                                                                                                                                                                                                                                                                                                                                                                            ,0
1533,FL      ,IOS             ,Love Signal: D-Mate And\u25b6 https://t.co/WuWcsMOM0l IOS\u25b6 https://t.co/6m8en2em1Q #DMate #Day7 https://t.co/PYdblEeonW                                                                                                                                                                                                                                                                                                                                                                             ,1
1534,FL      ,IOS             ,"Letztes Jahr, als macOS 10.12 Sierra ausgeliefert, einer der wichtigsten Punkte Schmerz um PDF Handling drehte. Das\u2026 https://t.co/363zIw0Zwv"                                                                                                                                                                                                                                                                                                                                                      ,0
1535,FL      ,IOS             ,RT @joncoopertweets: Mueller hands judge full memo detailing Russia probe scope via @POLITICO for iOS https://t.co/It6TjhYZeC https://t.co/\u2026                                                                                                                                                                                                                                                                                                                                                        ,1
1536,FL      ,IOS             ,"RT @ringofhonor: The #ROHApp with #HonorClub is now available on iOS, Apple TV, Android mobile &amp; Android TV! Download for free now! Roku is\u2026"                                                                                                                                                                                                                                                                                                                                                  ,1
1537,FL      ,IOS             ,@gialong1134 @_MCPEInfo1 @NotPatrick_04 @ios_minecraft Nigga it's in the 1.5 beta                                                                                                                                                                                                                                                                                                                                                                                                                        ,0
1538,FL      ,IOS             ,@JWorldAlive When the release date for iOS?                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,0
1539,FL      ,IOS             ,"RT @ringofhonor: The #ROHApp with #HonorClub is now available on iOS, Apple TV, Android mobile &amp; Android TV! Download for free now! Roku is\u2026"                                                                                                                                                                                                                                                                                                                                                  ,1
1540,FL      ,IOS             ,I read 44 chapters (438/549) of Fairy Tail #iMAL_iOS https://t.co/NASgikcjbL                                                                                                                                                                                                                                                                                                                                                                                                                             ,0
1541,FL      ,IOS             ,I'm using Instagram ++ for iOS by @unlimapps to add new features to Instagram! https://t.co/RC7zrs7zN0                                                                                                                                                                                                                                                                                                                                                                                                   ,1
1542,FL      ,IOS             ,"For Apple, this year\u2019s Global Accessibility Awareness Day is all about education: Steven Aquino Contributor Share o\u2026 https://t.co/nxOAFo81Ac"                                                                                                                                                                                                                                                                                                                                                 ,0
1543,FL      ,IOS             ,[Obtained Happy Ending] #LovedbyKingBs #Day7 And\u25b6https://t.co/MGCTk0h5Lj ios\u25b6https://t.co/FPCSgfGPPm https://t.co/bRevUPiHbR                                                                                                                                                                                                                                                                                                                                                                   ,1
1544,FL      ,IOS             ,"RT @ringofhonor: The #ROHApp with #HonorClub is now available on iOS, Apple TV, Android mobile &amp; Android TV! Download for free now! Roku is\u2026"                                                                                                                                                                                                                                                                                                                                                  ,1
1545,FL      ,IOS             ,Hey guys my phone is on iOS 9.3.5 it won't let me update it how much am I missing                                                                                                                                                                                                                                                                                                                                                                                                                        ,0
1546,FL      ,IOS             ,"RT @ringofhonor: The #ROHApp with #HonorClub is now available on iOS, Apple TV, Android mobile &amp; Android TV! Download for free now! Roku is\u2026"                                                                                                                                                                                                                                                                                                                                                  ,1
1547,FL      ,IOS             ,RT @SoccerPulseApp: HSV Expanded Game: Wide Areas to Counter Attack\nTrack training like this and more with @SoccerPulseApp \nDownload for iO\u2026                                                                                                                                                                                                                                                                                                                                                      ,0
1548,FL      ,IOS             ,"The #ROHApp with #HonorClub is now available on iOS, Apple TV, Android mobile &amp; Android TV! Download for free now!\u2026 https://t.co/SboCsWfLOR"                                                                                                                                                                                                                                                                                                                                                   ,1
1549,FL      ,IOS             ,I just did a 8 second quarter mile in CSR2.\nhttps://t.co/JuDOc8gQRv https://t.co/xDrynimSs9                                                                                                                                                                                                                                                                                                                                                                                                             ,0
1550,FL      ,IOS             ,Lime Sweater Obtained\u2665 IOS\u21d2 https://t.co/kI1zONMveG\nAnd\u21d2 https://t.co/KYQoX6MwjV #MarkedbyKingBs #Day7 https://t.co/EHtGVwVKJs                                                                                                                                                                                                                                                                                                                                                           ,0
1551,FL      ,IOS             ,Black Mask Obtained\u2665 IOS\u21d2 https://t.co/kI1zONMveG\nAnd\u21d2 https://t.co/KYQoX6MwjV #MarkedbyKingBs #Day7 https://t.co/3fctYU55tb                                                                                                                                                                                                                                                                                                                                                             ,0
1552,FL      ,IOS             ,\u3010\u4e43\u6728\u604b\u3011\n\u4e43\u6728\u604b\u306e\u300c\u3042\u3057\u3085\u304b\u8ecd\u56e3\u300d\u3067\u3059\u3002\n\u8ecd\u56e3\u54e1\u307f\u3093\u306a\u305d\u3053\u305d\u3053\u30d7\u30ec\u30a4\u4e2d\uff01\n\u8208\u5473\u306e\u3042\u308b\u65b9\u3001\u8ecd\u56e3ID\u3067\u691c\u7d22\u3057\u3066\u307f\u3066\u306d\uff01\n\u8ecd\u56e3ID\uff1a88beaa8b\n\u203b\u672c\u8ecd\u56e3ID\u306fiOS/Android\u5bfe\u8c61\u3068\u306a\u308a\u307e\u3059\nhttps://t.co/7P68hc7V1B  #\u4e43\u6728\u604b,0
1553,FL      ,IOS             ,that ending though \ud83d\ude1f\ud83d\ude30\n\nI watched 1 episode (7/13) of Megalo Box #iMAL_iOS https://t.co/K8NQ2lIEhy                                                                                                                                                                                                                                                                                                                                                                                ,0
1554,FL      ,IOS             ,@Apple forced my phone to update to the newest iOS and now my phone keeps randomly turning off and won\u2019t turn back\u2026 https://t.co/wmoG7GxS9j                                                                                                                                                                                                                                                                                                                                                    ,0
1555,FL      ,IOS             ,#SpikeLee #TrumpTrain #MAGA #LiberalismIsAMentalDisorder #ConfusedDems #CNN #MSNBC #NewYorkTimes  https://t.co/qwou5WjnYP                                                                                                                                                                                                                                                                                                                                                                                ,0
1556,FL      ,IOS             ,RT @SoccerPulseApp: HSV Expanded Game: Wide Areas to Counter Attack\nTrack training like this and more with @SoccerPulseApp \nDownload for iO\u2026                                                                                                                                                                                                                                                                                                                                                      ,0
1557,FL      ,IOS             ,Dotted Couple Set Obtained\u2665 IOS\u21d2 https://t.co/kI1zONMveG\nAnd\u21d2 https://t.co/KYQoX6MwjV #MarkedbyKingBs #Day7 https://t.co/PzjSZrc4sV                                                                                                                                                                                                                                                                                                                                                      ,0
1558,FL      ,IOS             ,Beanie Couple Set Obtained\u2665 IOS\u21d2 https://t.co/kI1zONMveG\nAnd\u21d2 https://t.co/KYQoX6MwjV #MarkedbyKingBs #Day7 https://t.co/yaO20bVPuj                                                                                                                                                                                                                                                                                                                                                      ,0
1559,FL      ,IOS             ,Google family on iOS #googlenews #hangouts #googlevoice https://t.co/sQ25lQfTGe                                                                                                                                                                                                                                                                                                                                                                                                                          ,0
1560,FL      ,IOS             ,#NowPlaying Changing Faces - Foolin Around #on\n#MelloRadio\n\nGet FREE App For iOS/Android Devices!                                                                                                                                                                                                                                                                                                                                                                                                     ,1
1561,FL      ,IOS             ,I liked a @YouTube video https://t.co/paHiNnEkX8 iOS 11.4 Review! Should You Update?                                                                                                                                                                                                                                                                                                                                                                                                                     ,1
1562,FL      ,IOS             ,Feliz d\u00eda del internet. #tecnologia #startups #empresas #emprendimientos #apps #android #ios #silliconvalley #geek\u2026 https://t.co/mZLelStiKK                                                                                                                                                                                                                                                                                                                                                    ,0
1563,FL      ,IOS             ,"RT @anil1anil1: \u2764\ufe0f Rovinj, Croatia \ud83c\udded\ud83c\uddf7\n\nBook Cheap Flights https://t.co/TXtx9hdau4 Hotels https://t.co/3pVrpJmd9c\nApp \u2708\ufe0f Android https://t.c\u2026"                                                                                                                                                                                                                                                                                                         ,1
1564,FL      ,IOS             ,RT @BleepinComputer: ZipperDown Vulnerability May Impact 10% of All iOS Apps - by @campuscodi\nhttps://t.co/L3pfLmAYEM                                                                                                                                                                                                                                                                                                                                                                                   ,0
1565,FL      ,IOS             ,RT @PoligonoMH: @dra_diana @CuadranteME @ArbolesMx @CBrandsGM @AndadorFC @BeGrandVecinos @betovaldevilla @Pat_MercadoC @tmullergarcia @ReyP\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
1566,FL      ,IOS             ,RT @moejoeVR: https://t.co/WbMf3Tejlb                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,0
1567,FL      ,IOS             ,"RT @Sapalleon: \u00a1Aprovecha el agua de lluvia! Re\u00fasala para lavar tu auto, limpiar ventanas y espejos o trapear. \ud83c\udf27\ufe0f\n\nConsulta el clima con #S\u2026"                                                                                                                                                                                                                                                                                                                          ,0
1568,FL      ,IOS             ,RT @chad_app_: Our team has been learning After Effect so that can we bring you more fun and interesting graphics! \n\nWhat do you guys think\u2026                                                                                                                                                                                                                                                                                                                                                      ,1
1569,FL      ,IOS             ,RT @chad_app_: Our team has been learning After Effect so that can we bring you more fun and interesting graphics! \n\nWhat do you guys think\u2026                                                                                                                                                                                                                                                                                                                                                      ,1
1570,FL      ,IOS             ,RT @NAACP_Loudoun: Republicans Are Still Running Against Colin Kaepernick via @POLITICO for iOS. This is what we are up against in America.\u2026                                                                                                                                                                                                                                                                                                                                                        ,0
